"c","x","y","people","typePoint","point","words","frame","name","date","x2","y2","nx","ny"
0.877239,83.6319,75.7569,1,"pose_keypoints",15,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-2.8737,52.8361,-0.0941433515990693,1.6874642264165
0.939435,98.2442,74.8343,1,"pose_keypoints",16,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",11.7386,53.7587,0.372463036017356,1.71627199941288
0.905815,73.8329,75.8049,1,"pose_keypoints",17,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-12.6727,52.7881,-0.407074936809305,1.68637105192089
0.309033,105.066,77.7144,1,"pose_keypoints",18,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",18.5604,50.8786,0.590448321792402,1.62398909967749
0,NA,NA,1,"pose_keypoints",19,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",20,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",21,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",22,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",23,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0,NA,NA,1,"pose_keypoints",24,"later_than",3,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",NA,NA,NA,NA
0.834636,92.4007,84.5832,1,"pose_keypoints",0,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",5.8794,44.0028,0.180647799523598,1.36413754114724
0.795718,86.5213,128.586,1,"pose_keypoints",1,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",0,0,0,0
0.769508,54.2706,128.597,1,"pose_keypoints",2,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-32.2507,-0.0109999999999957,-0.999970043664909,0.000868135065839986
0.706632,43.4775,197.944,1,"pose_keypoints",3,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-43.0438,-69.358,-1.33202257397181,-2.14891156495983
0.778571,27.8327,267.363,1,"pose_keypoints",4,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",-58.6886,-138.777,-1.81450500500152,-4.30074179980605
0.76196,118.773,128.547,1,"pose_keypoints",5,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",32.2517,0.0390000000000157,1,0
0.741179,151.974,191.097,1,"pose_keypoints",6,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",65.4527,-62.511,2.03178085286828,-1.94068031927811
0.813973,146.148,175.5,1,"pose_keypoints",7,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",59.6267,-46.914,1.85055415657377,-1.45685875820829
0.503424,87.5183,247.827,1,"pose_keypoints",8,"later_than",4,"2015-03-26_2100_US_WEWS_Live_on_5_1221-1225_ID509_later_than","2015-03-26",0.997,-119.241,0.0353839483365592,-3.69724324528583
